Año,Clave,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2017,9005,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,9005,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,9005,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0
2017,9005,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2017,9005,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,12,1.0,2.0,8.0,12.0,7.0,4.0,10.0,8.0,10.0,6.0,5.0
2017,9005,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,9,13.0,18.0,15.0,10.0,11.0,10.0,15.0,14.0,15.0,19.0,15.0
2017,9005,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,1,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
2017,9005,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,0.0,4.0
2017,9005,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017,9005,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo a casa habitación,Con violencia,2,7.0,7.0,2.0,4.0,4.0,1.0,7.0,3.0,4.0,5.0,3.0
2017,9005,El patrimonio,Robo,Robo a casa habitación,Sin violencia,37,46.0,50.0,53.0,59.0,44.0,58.0,51.0,63.0,73.0,64.0,41.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,59,44.0,54.0,36.0,46.0,47.0,32.0,38.0,29.0,38.0,51.0,35.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,73,72.0,82.0,63.0,82.0,81.0,70.0,53.0,57.0,51.0,63.0,65.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,15,9.0,8.0,9.0,8.0,14.0,4.0,7.0,4.0,4.0,6.0,5.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,15,7.0,12.0,7.0,9.0,5.0,10.0,8.0,6.0,10.0,8.0,7.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de autopartes,Sin violencia,56,54.0,62.0,47.0,61.0,62.0,74.0,73.0,67.0,92.0,71.0,90.0
2017,9005,El patrimonio,Robo,Robo a transportista,Con violencia,1,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0
2017,9005,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,105,89.0,86.0,89.0,130.0,110.0,125.0,47.0,38.0,36.0,38.0,70.0
2017,9005,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,32,31.0,34.0,16.0,34.0,44.0,30.0,3.0,2.0,6.0,7.0,11.0
2017,9005,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,3,5.0,3.0,4.0,6.0,6.0,3.0,6.0,7.0,7.0,5.0,1.0
2017,9005,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo en transporte público individual,Con violencia,1,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0
2017,9005,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2017,9005,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,19,13.0,18.0,13.0,35.0,28.0,41.0,26.0,23.0,29.0,32.0,30.0
2017,9005,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,5,5.0,5.0,2.0,11.0,12.0,12.0,8.0,6.0,10.0,7.0,4.0
2017,9005,El patrimonio,Robo,Robo en transporte individual,Con violencia,7,10.0,4.0,6.0,4.0,7.0,9.0,16.0,16.0,12.0,15.0,11.0
2017,9005,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo a negocio,Con violencia,33,19.0,22.0,13.0,25.0,36.0,20.0,17.0,21.0,34.0,30.0,35.0
2017,9005,El patrimonio,Robo,Robo a negocio,Sin violencia,147,150.0,129.0,112.0,146.0,168.0,160.0,158.0,142.0,138.0,134.0,114.0
2017,9005,El patrimonio,Robo,Robo de ganado,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,El patrimonio,Robo,Otros robos,Con violencia,25,17.0,18.0,22.0,25.0,15.0,20.0,79.0,79.0,80.0,89.0,86.0
2017,9005,El patrimonio,Robo,Otros robos,Sin violencia,150,121.0,181.0,207.0,217.0,226.0,245.0,335.0,314.0,380.0,335.0,268.0
2017,9005,El patrimonio,Fraude,Fraude,Fraude,64,54.0,59.0,68.0,70.0,56.0,80.0,52.0,61.0,55.0,64.0,69.0
2017,9005,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,22,31.0,27.0,25.0,36.0,29.0,24.0,27.0,22.0,40.0,27.0,26.0
2017,9005,El patrimonio,Extorsión,Extorsión,Extorsión,7,3.0,6.0,6.0,5.0,6.0,1.0,9.0,8.0,6.0,4.0,6.0
2017,9005,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,95,77.0,85.0,71.0,77.0,85.0,73.0,73.0,75.0,114.0,82.0,65.0
2017,9005,El patrimonio,Despojo,Despojo,Despojo,20,31.0,38.0,25.0,32.0,35.0,33.0,35.0,30.0,33.0,28.0,28.0
2017,9005,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La familia,Violencia familiar,Violencia familiar,Violencia familiar,136,138.0,156.0,171.0,162.0,217.0,150.0,171.0,182.0,202.0,163.0,171.0
2017,9005,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,6,4.0,8.0,7.0,5.0,7.0,5.0,4.0,5.0,4.0,3.0,3.0
2017,9005,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,10,5.0,11.0,7.0,10.0,7.0,12.0,15.0,10.0,10.0,6.0,4.0
2017,9005,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,0.0,2.0,2.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0
2017,9005,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9005,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,7,23.0,24.0,22.0,38.0,40.0,35.0,49.0,34.0,52.0,46.0,30.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,66,55.0,85.0,70.0,85.0,72.0,50.0,69.0,74.0,74.0,79.0,63.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,5,2.0,4.0,8.0,6.0,8.0,6.0,4.0,7.0,5.0,3.0,1.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,1,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,39,46.0,37.0,19.0,31.0,32.0,43.0,46.0,55.0,62.0,87.0,58.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,4,6.0,3.0,4.0,3.0,4.0,12.0,5.0,3.0,5.0,6.0,2.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,26,17.0,14.0,22.0,20.0,20.0,13.0,15.0,16.0,22.0,17.0,14.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,4,1.0,12.0,21.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,9005,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,62,56.0,76.0,72.0,85.0,74.0,87.0,98.0,59.0,68.0,77.0,76.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,3.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,5.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,2,5.0,3.0,3.0,8.0,3.0,9.0,7.0,6.0,7.0,5.0,4.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,4,3.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,9,9.0,9.0,6.0,14.0,8.0,12.0,3.0,13.0,12.0,9.0,13.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,19,12.0,15.0,11.0,19.0,17.0,13.0,18.0,17.0,14.0,16.0,13.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,2,10.0,4.0,3.0,10.0,6.0,0.0,4.0,5.0,2.0,4.0,4.0
2017,9006,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017,9006,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Rapto,Rapto,Rapto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,3.0,1.0,3.0,6.0,3.0,5.0,0.0,-1.0,3.0,1.0,1.0
2017,9006,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,2,3.0,5.0,2.0,3.0,9.0,6.0,7.0,2.0,3.0,9.0,2.0
2017,9006,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2017,9006,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
2017,9006,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,9006,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0
2017,9006,El patrimonio,Robo,Robo a casa habitación,Sin violencia,26,22.0,25.0,22.0,16.0,29.0,16.0,27.0,22.0,27.0,29.0,27.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,9,5.0,13.0,19.0,20.0,26.0,12.0,17.0,15.0,13.0,8.0,8.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,26,25.0,18.0,10.0,21.0,19.0,17.0,28.0,26.0,15.0,22.0,22.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,9,3.0,3.0,2.0,3.0,2.0,1.0,0.0,7.0,4.0,3.0,4.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,8.0,3.0,4.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,6.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de autopartes,Sin violencia,28,22.0,26.0,14.0,22.0,14.0,28.0,33.0,22.0,40.0,24.0,33.0
2017,9006,El patrimonio,Robo,Robo a transportista,Con violencia,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2017,9006,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2017,9006,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,48,20.0,65.0,42.0,51.0,44.0,82.0,21.0,16.0,31.0,25.0,25.0
2017,9006,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,18,29.0,34.0,15.0,30.0,26.0,41.0,2.0,4.0,6.0,1.0,8.0
2017,9006,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,3,1.0,0.0,3.0,7.0,2.0,24.0,14.0,20.0,8.0,9.0,15.0
2017,9006,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo en transporte público individual,Con violencia,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,9006,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,15,12.0,16.0,8.0,13.0,6.0,8.0,11.0,24.0,18.0,6.0,14.0
2017,9006,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,3,8.0,10.0,8.0,10.0,6.0,9.0,8.0,8.0,12.0,7.0,3.0
2017,9006,El patrimonio,Robo,Robo en transporte individual,Con violencia,14,10.0,13.0,11.0,6.0,6.0,10.0,13.0,10.0,27.0,20.0,26.0
2017,9006,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo a negocio,Con violencia,11,7.0,7.0,10.0,8.0,25.0,9.0,9.0,12.0,15.0,11.0,12.0
2017,9006,El patrimonio,Robo,Robo a negocio,Sin violencia,37,29.0,29.0,40.0,48.0,36.0,29.0,40.0,19.0,23.0,27.0,23.0
2017,9006,El patrimonio,Robo,Robo de ganado,Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9006,El patrimonio,Robo,Otros robos,Con violencia,7,7.0,3.0,5.0,7.0,4.0,4.0,56.0,68.0,64.0,72.0,52.0
2017,9006,El patrimonio,Robo,Otros robos,Sin violencia,59,80.0,96.0,102.0,103.0,103.0,123.0,121.0,141.0,110.0,109.0,98.0
