alcaldia,localidad,amb_loc,poblacion,pob_3ymas,p_12ymas,p_nacoe,P_vivoe,p_3ym_hli,p_3ym_hli_nhe,p_3ym_hli_he,p_afromex,p_12ym_solt,p_12ym_casada,p_12ym_sepa,p_catolica,p_crieva,p_otrasrel,p_sinrel,t_nacoe,t_vivoe,t_3ym_hli,t_3ym_hli_nhe,t_3ym_hli_he,t_afromex,t_12ym_solt,t_12ym_casada,t_12ym_sepa,t_catolica,t_crieva,t_otrasrel,t_sinrel,geometry
AZCAPOTZALCO,Azcapotzalco,Urbana,432205,420056,377144,79365,20545,3208,21,3159,8864,147260,171393,58399,335663,29623,2171,63846,18.362813942457862,4.75353131037355,0.7637076961167082,0.0049993334222103725,0.7520425847982174,2.0508786339815597,39.046093799715756,45.44497592431538,15.484536410495725,77.66291458914174,6.853923485383094,0.5023079325782904,14.772156731180806,"list(list(c(-99.1823069697937, -99.1822907997484, -99.1819157399889, -99.1774990001554, -99.1774630506428, -99.1774118499263, -99.1774111931462, -99.1774109745443, -99.1774100991622, -99.17736854019, -99.1773355580062, -99.1770632755871, -99.1770504195777, -99.1767378002038, -99.1766244900074, -99.1760718904282, -99.1760256904184, -99.1755380902593, -99.1754027696135, -99.1753647795914, -99.1751841103343, -99.1748752295674, -99.1740404598327, -99.1737125702445, -99.1736656202529, -99.1735652302273, 
-99.1730428502577, -99.1725993701982, -99.171604220122, -99.1712917700972, -99.1708781798461, -99.170413920236, -99.1699559697946, -99.1695346497154, -99.1691432904387, -99.1691093201552, -99.168800020109, -99.1686890498321, -99.167370719586, -99.1673132899524, -99.16707814994, -99.1663162896501, -99.1658554600275, -99.1653766197471, -99.1649404900752, -99.1644109400447, -99.1639377700209, -99.163455980266, -99.1629901397843, -99.1628976502386, -99.1628665416443, -99.1625589801891, -99.1620676598916, 
-99.1617866924236, -99.1616172901635, -99.1614011083996, -99.1611378300281, -99.1606966799708, -99.1604386504847, -99.1602692607792, -99.1602137412561, -99.1601418754127, -99.1597343362924, -99.1597343011534, -99.1592521080801, -99.1571811098996, -99.1569497697761, -99.1567816859051, -99.1565732500278, -99.1563755201404, -99.1560564604846, -99.1558100836937, -99.1557126599338, -99.1546248228888, -99.1543783534946, -99.1541813190947, -99.1539766297397, -99.1533723347047, -99.1531266149526, -99.1530206796849, 
-99.1529638197565, -99.1521940074721, -99.1519426742636, -99.1518368300227, -99.151513279985, -99.1511976196241, -99.150889259973, -99.1504832502681, -99.1500659344643, -99.1498153143976, -99.1497201197508, -99.1494256332173, -99.1494056602509, -99.1493678079367, -99.1488430301292, -99.1486605399422, -99.1485355595396, -99.1482877105414, -99.1481853499876, -99.1481095996657, -99.1479020488203, -99.1477736202169, -99.1475861204053, -99.1475020301041, -99.1472822802008, -99.1472422501382, -99.1470487797852, 
-99.1468786196935, -99.1466796198485, -99.1464564500653, -99.1463621774726, -99.1461206258459, -99.1460871496603, -99.145894280275, -99.1456512903104, -99.1454641804729, -99.1452357102863, -99.1450454000892, -99.1449782322871, -99.1448718797689, -99.1448418903413, -99.1446687498093, -99.1444766497323, -99.1443865097898, -99.1441454500133, -99.1441014296752, -99.1440325409717, -99.1437947608693, -99.1436808595145, -99.143185019695, -99.1431034002339, -99.1430797998978, -99.1430546800793, -99.1431181201599, 
-99.1452447502439, -99.1458045496315, -99.1463096797707, -99.1466157496734, -99.146829170044, -99.1473063803881, -99.1477353400584, -99.1480368199933, -99.1483257402818, -99.1487362302096, -99.1500282499265, -99.1503139999147, -99.1505540503821, -99.1508280295615, -99.1516874797082, -99.1523665496439, -99.1528797696334, -99.1532227795292, -99.1534722002741, -99.1536212602264, -99.1545499698407, -99.1549941401464, -99.1556840600122, -99.1560852002692, -99.156528180406, -99.1570801804834, -99.157311290405, 
-99.1575773399635, -99.1579396901296, -99.1582454503609, -99.1586507098848, -99.1588531098345, -99.1591016600581, -99.1593038295707, -99.1594504904141, -99.15954890977, -99.1597297703026, -99.1600446000625, -99.1602584797837, -99.1604463204571, -99.1607164499472, -99.160865849827, -99.1610536799758, -99.1612693801894, -99.1616227798545, -99.162100369931, -99.1623211498315, -99.1625709103614, -99.1626993103898, -99.1628261702245, -99.1629347803741, -99.1630816503628, -99.1631541502318, -99.1633167498637, 
-99.1634579503315, -99.1635714003383, -99.1637127700829, -99.16419054043, -99.1650601804422, -99.1656059503026, -99.1674447393527, -99.1683060903126, -99.1684339842792, -99.1711138002124, -99.173760999889, -99.1746037096303, -99.175023849601, -99.1757658801183, -99.1768916201405, -99.1774551697837, -99.1777626903022, -99.1779844002917, -99.1787832800559, -99.178907267404, -99.1799155401098, -99.1810820295624, -99.1820121497328, -99.1831146301706, -99.1840981397087, -99.1841021798541, -99.1841888492981, 
-99.1852727698114, -99.1853877198118, -99.1872447407736, -99.1872836197508, -99.1884628925223, -99.1884832502465, -99.1882443098216, -99.1882342126437, -99.1880262602828, -99.1880034350871, -99.1880002301467, -99.1891419399665, -99.1900141104695, -99.1907127183056, -99.1907311104398, -99.1907038584817, -99.1906707999034, -99.190660659853, -99.190579420009, -99.1904452668383, -99.1904442455325, -99.1905841278845, -99.1909558599069, -99.1914105198785, -99.1924952614495, -99.1925701546394, -99.1926956917435, 
-99.1927227642524, -99.1930102421879, -99.1933456600807, -99.1935148714434, -99.1941337196558, -99.1946158200223, -99.1949267284656, -99.1949931201542, -99.1951473998706, -99.1952322533772, -99.1952862441742, -99.1956248903408, -99.1961324899206, -99.1966583797526, -99.1970832197757, -99.1974603101692, -99.1977447287664, -99.1978283057443, -99.1979509985994, -99.1982554358887, -99.1982911293714, -99.1983688590959, -99.1990887188729, -99.1997648485466, -99.2000938590093, -99.2003041385724, -99.2006756786497, 
-99.2008434555161, -99.2010150204733, -99.201447029781, -99.2023268903095, -99.203444169546, -99.204339659913, -99.2049671998402, -99.2052854200841, -99.2064963398213, -99.2068249696721, -99.2077728798743, -99.2079674202334, -99.2083492803957, -99.2083691701118, -99.2089556498866, -99.2092360904635, -99.2092730452869, -99.2096347697182, -99.2099961951642, -99.2100331196841, -99.2103298814378, -99.2107839800895, -99.2108027687791, -99.210815050378, -99.2114126801758, -99.2120448498085, -99.2126283802387, 
-99.2132929495376, -99.2135613399188, -99.2138792902244, -99.2142157698599, -99.2142256180835, -99.2144846196996, -99.2148634267661, -99.2148778304256, -99.2151681199873, -99.2155400004172, -99.2158631700928, -99.2161732498492, -99.2168772896736, -99.2175044304186, -99.2181701499068, -99.2188472300445, -99.2195105098957, -99.2201580902893, -99.2205583097048, -99.2211150602543, -99.2209199803231, -99.2207100904535, -99.2204995098396, -99.2203585700828, -99.2203367649065, -99.2200477096939, -99.2197721999484, 
-99.2196627496123, -99.2194559399447, -99.2191375503984, -99.2188287499692, -99.2186073999675, -99.2185193402401, -99.2183380599523, -99.2181564904762, -99.2180458300595, -99.217499220307, -99.2173627450568, -99.2173121797631, -99.2171633195262, -99.2171581104484, -99.2168578899017, -99.2165398201915, -99.2164498213849, -99.2162966655379, -99.2162790899917, -99.2161800597569, -99.2160065996116, -99.2157168309765, -99.2157044235991, -99.2156982499425, -99.2154469188968, -99.2153866896793, -99.2152028803839, 
-99.2149820197285, -99.2148236800047, -99.2146069397894, -99.2143722298905, -99.2141161096496, -99.2138909402278, -99.2138389399863, -99.2136844201596, -99.2135008004442, -99.2134630599328, -99.212864769759, -99.2124984003034, -99.2123200199903, -99.2122349803525, -99.2119924902827, -99.2119664002574, -99.2116838004467, -99.2114448795844, -99.2113771197971, -99.2112190500437, -99.2111615796108, -99.2110524201877, -99.2107795999738, -99.2106981640825, -99.2106980002028, -99.2106978363418, -99.2106871102074, 
-99.2106334302575, -99.2104750501116, -99.2103716496346, -99.2103231097603, -99.210240619871, -99.2101641702671, -99.2100862528585, -99.2100662196586, -99.2100639055183, -99.2100548553128, -99.2100219611436, -99.2099870898576, -99.2099445245868, -99.2098016496116, -99.2096918295949, -99.2096746492577, -99.2096614756137, -99.2096404850541, -99.2096364429741, -99.2096293403172, -99.2094961697855, -99.2094056498794, -99.2093818499993, -99.2093160299033, -99.2092575403656, -99.2092550042425, -99.209194680296, 
-99.2090781214063, -99.2090732197075, -99.2089704802572, -99.2088607441792, -99.2087059906323, -99.2085237204498, -99.2081438300518, -99.2080950903224, -99.2071292902572, -99.2070161197899, -99.206598319801, -99.2061741502651, -99.2059190297306, -99.2058096197439, -99.2055227803951, -99.2052372497638, -99.2051401800651, -99.2049605199711, -99.204671649678, -99.2043350604001, -99.2039065795527, -99.203531519754, -99.2032326067661, -99.2029413102129, -99.2029408542434, -99.2029407905849, -99.2029404496237, 
-99.2029356375968, -99.2029301207737, -99.2027345996509, -99.2026012194446, -99.2025912325448, -99.2025836602259, -99.2025835661995, -99.2025834664405, -99.2025832660418, -99.2025826021243, -99.2025817890834, -99.202579919833, -99.2018966196196, -99.2018891583798, -99.2018886492451, -99.201888140129, -99.201704519535, -99.200974739961, -99.2008001702736, -99.2002961503177, -99.2001730899577, -99.2001586503452, -99.2001032502385, -99.1999688800834, -99.199738792462, -99.1993878004356, -99.1991748497253, 
-99.19906843224, -99.1990583999364, -99.1990361060092, -99.1987996800953, -99.198644880428, -99.1969423203639, -99.1967204898268, -99.1966310917542, -99.1966226590709, -99.1940336903796, -99.194006280229, -99.1939183498893, -99.1920314896494, -99.1919038954143, -99.1918979495344, -99.1914984202203, -99.1906745396476, -99.1903928000401, -99.1896897387629, -99.1896896017127, -99.1889531801921, -99.1889291700683, -99.1885516197007, -99.1884311399255, -99.1874967262726, -99.1874689176471, -99.1874641554032, 
-99.1874394704152, -99.1873825197528, -99.1873694385195, -99.1870002601968, -99.186986767417, -99.1869865873395, -99.1869865296052, -99.1865616597838, -99.1861666495858, -99.1861060626445, -99.1860057490028, -99.1853850201424, -99.185221370378, -99.1851289086389, -99.1846168878189, -99.1842507707707, -99.1838278499869, -99.1834794497844, -99.1830759400315, -99.1827004896396, -99.1824510920266, -99.1824500637108, -99.1824500240551, -99.1824490383363, -99.1824468496817, -99.1823405188207, -99.1823069697937, 
19.5074792499949, 19.5074698000145, 19.5074898197521, 19.5063143096798, 19.5063047392431, 19.5062911095694, 19.5062909350904, 19.5062908766347, 19.5062906437, 19.5062795710899, 19.5062707927968, 19.5061983317786, 19.5061949099185, 19.506420420346, 19.5065021702228, 19.5069007995989, 19.5069488604559, 19.5074560204423, 19.5074848297237, 19.5074929199492, 19.5075314000801, 19.5075971803774, 19.5079499998082, 19.5081618500565, 19.508192179747, 19.5082570497247, 19.508586709954, 19.5084265495714, 19.508067139921, 
19.5079543098439, 19.5078049397609, 19.507637260149, 19.5074058301962, 19.507192919715, 19.5069951398024, 19.5069779700676, 19.5068216597774, 19.5067655799071, 19.5062146796779, 19.5061906601442, 19.5060924203027, 19.5058286800778, 19.5056691501277, 19.505503399555, 19.5053524299691, 19.5051691202735, 19.5050053202624, 19.5048515697439, 19.5047028901791, 19.504673379977, 19.5046634519062, 19.5045652900519, 19.5044084898046, 19.5043188295402, 19.5042647699362, 19.5041957714465, 19.5041117400111, 19.5039709500474, 
19.5038885991846, 19.5038345374057, 19.5038168178494, 19.5037938802847, 19.5036638099023, 19.5036637992735, 19.5035098964289, 19.5028488895809, 19.5027172500896, 19.5022464913416, 19.5016627102984, 19.5011515695855, 19.5002859966345, 19.4996175946217, 19.4993532897133, 19.4964019748901, 19.4957332822971, 19.4951987100862, 19.4946408001448, 19.49299381124, 19.4923240899023, 19.4920353501613, 19.4918807203239, 19.4898374758676, 19.4891703695475, 19.4888894298452, 19.4880252903763, 19.4871815396584, 
19.4863574497537, 19.4852722899838, 19.4841599347786, 19.48349189875, 19.4832381495498, 19.4825020626301, 19.4824521401594, 19.4823482856106, 19.4809084496428, 19.480453060333, 19.4801160525836, 19.4794477273315, 19.4791717100272, 19.4790113799839, 19.4784884302018, 19.4781431097924, 19.4776551201958, 19.4774403402255, 19.476856799628, 19.4767586604399, 19.4762628597469, 19.4757931498509, 19.4752914195577, 19.4746994300163, 19.4744378938661, 19.4737677619746, 19.4736748902578, 19.4731139801315, 19.4724797804392, 
19.4720103198596, 19.4714396599907, 19.4709639403482, 19.4707748969419, 19.4704755696285, 19.4703977401115, 19.4699727699487, 19.4694564800374, 19.4692100301091, 19.4685819504278, 19.4684769500241, 19.4682824368077, 19.4676110353757, 19.4672894210528, 19.4660471098071, 19.4657574898766, 19.4656737501908, 19.4654369197647, 19.4650626902694, 19.4643156897075, 19.4641548498351, 19.4640096904052, 19.4639217403961, 19.463860419661, 19.4637232802842, 19.4635963403302, 19.4635071201205, 19.4634370501098, 
19.4633374802973, 19.4630169203692, 19.4629601200868, 19.4629404303884, 19.4629482899145, 19.4630534496405, 19.4631400904094, 19.4632026504233, 19.4632422300797, 19.4632710000996, 19.4633026795904, 19.4634788197699, 19.4635674000622, 19.4636965496297, 19.4637913503425, 19.4639044595777, 19.4640149396583, 19.4640546496064, 19.4640820798026, 19.464080230157, 19.4640382796411, 19.4639249496536, 19.4638390004385, 19.4636982599749, 19.4635535502203, 19.4634270599132, 19.4633244600176, 19.46306748033, 
19.4626005795914, 19.4622115702981, 19.461872859883, 19.4614060595471, 19.4611886799129, 19.4609688899596, 19.4607680202446, 19.4604929700013, 19.460135140345, 19.4599719200977, 19.4597718204231, 19.4596373101712, 19.4594898301834, 19.4593413198324, 19.459062920131, 19.4588834799465, 19.4581627198749, 19.4575536001593, 19.4570640295936, 19.4564347703303, 19.4565112503264, 19.4566586602164, 19.456737460239, 19.4570316210948, 19.4571766902142, 19.457197443721, 19.4576322799102, 19.4580628601891, 19.4581986802984, 
19.4582667403319, 19.4583869398895, 19.4585695804509, 19.4586610502796, 19.4587160077038, 19.4587556300198, 19.4589287202924, 19.4589503145427, 19.4591259203903, 19.4593013395966, 19.4594746903255, 19.4596466197624, 19.4598385102553, 19.4598391201714, 19.4598525441882, 19.4600204211674, 19.4600140501086, 19.4604684268552, 19.4604779395452, 19.4607721808953, 19.4607772600079, 19.4623464900158, 19.4624072859366, 19.4636593999817, 19.4637955113788, 19.46381462005, 19.4641514597022, 19.4644301996935, 
19.4646652616636, 19.4646714503236, 19.4651451046657, 19.4657196601816, 19.465945999916, 19.4679363204034, 19.4704399430827, 19.4704589955545, 19.4705056082667, 19.4706294804076, 19.4707675402879, 19.4710211866879, 19.4710386990547, 19.4710680526798, 19.4710743832661, 19.4711416021234, 19.4712200304278, 19.4712596016008, 19.4714043203452, 19.4715382898151, 19.4716247121839, 19.471643166685, 19.4716860503762, 19.4717114037852, 19.471727535643, 19.4718287196662, 19.4719725403027, 19.4721262599251, 
19.4722518203523, 19.4723642296867, 19.4724497202698, 19.4724748410414, 19.4725117199632, 19.4726068195352, 19.4726179695844, 19.47264225129, 19.4728758905263, 19.4730828011662, 19.473182381228, 19.4732412557229, 19.4733452804614, 19.4733523604652, 19.473359600125, 19.4732366204328, 19.4730146501297, 19.4726916499551, 19.4724027201017, 19.4721922596786, 19.4720243503652, 19.4713565100438, 19.4712150804281, 19.4714707196619, 19.4715231802449, 19.471626170304, 19.4716315398871, 19.4717897099287, 19.4718653398553, 
19.4718753052973, 19.471972850142, 19.4720703224511, 19.4720802798986, 19.4721603105275, 19.4722827698411, 19.4722878378642, 19.472291150115, 19.4724523102094, 19.4726228000404, 19.4727801502113, 19.4729593500672, 19.4730317403192, 19.473117480346, 19.4732082000596, 19.4732108554989, 19.4732806895748, 19.47338285479, 19.4733867395659, 19.4734650202571, 19.4735652899728, 19.4736524296325, 19.4737360298485, 19.4739258801415, 19.4740949695822, 19.4742744600922, 19.4744570302777, 19.4746358601306, 19.474810459991, 
19.4749183703774, 19.475068480431, 19.475908109783, 19.4768115203684, 19.4777178297161, 19.4781552297291, 19.4782228946313, 19.4791198798042, 19.4799748497722, 19.4803144799377, 19.4809025396549, 19.4818078503524, 19.4826858898087, 19.4833152596015, 19.4835656800658, 19.4840810898751, 19.4845973499493, 19.484911999981, 19.4864514598186, 19.4868357785421, 19.4869781700641, 19.4873974002342, 19.4874121204209, 19.4882575999656, 19.4891533500951, 19.4894067704038, 19.489838075432, 19.489887569629, 19.490166480268, 
19.4906915100606, 19.4915685199766, 19.4916060799341, 19.491624769842, 19.4923854795162, 19.4925677501603, 19.4931241099568, 19.4937925195658, 19.4942717698401, 19.4949277395714, 19.4956380902796, 19.4964132602038, 19.4970947102743, 19.4972521096627, 19.4977197196688, 19.4982754299888, 19.4984087504204, 19.5005221398938, 19.5017619198501, 19.5023709104391, 19.5026612301613, 19.5035107204287, 19.5036363200404, 19.5049965103346, 19.5067228801102, 19.5072123702355, 19.5078122203997, 19.5080302500944, 
19.5084445101414, 19.5090847697393, 19.5093473460707, 19.5093478804596, 19.5093484139425, 19.5093833997924, 19.5095567204397, 19.5100715703917, 19.5105399402918, 19.5106704498996, 19.5108922597547, 19.5111391204356, 19.5112454193092, 19.5112727495965, 19.5112758371298, 19.5112879119412, 19.5113317970695, 19.511378320094, 19.5114350987001, 19.5116032304288, 19.5117323501999, 19.5117551582824, 19.5117726480351, 19.5118005143467, 19.5118058800538, 19.5118153100608, 19.5119920796849, 19.5121502503954, 
19.5121918200865, 19.5123068000741, 19.5124090201207, 19.5124114193221, 19.5124684800014, 19.5125787626151, 19.5125834001268, 19.512680630149, 19.5127489607817, 19.5128453231154, 19.5129588196187, 19.5131953797346, 19.513218169679, 19.513669620177, 19.5137314598391, 19.5139597797577, 19.5141915797128, 19.5143309997164, 19.5144062500396, 19.5146035102649, 19.5147998797675, 19.514857549596, 19.5149643097202, 19.515135969751, 19.5150341996709, 19.5149046304228, 19.5147912304301, 19.5147008493974, 19.5146127700816, 
19.5146126338652, 19.5146126154689, 19.51461251038, 19.5146110556415, 19.5146093875832, 19.514550259886, 19.5145099381281, 19.5145069195099, 19.5145046297838, 19.5145046008566, 19.5145045718235, 19.5145045101157, 19.5145043075195, 19.5145040595705, 19.5145034902985, 19.5142968799804, 19.5142946276191, 19.5142944741032, 19.5142943196813, 19.5142388002662, 19.5140181196926, 19.51396533958, 19.5138129197424, 19.5137757095959, 19.5137713396136, 19.5137545803113, 19.5137139497188, 19.5136443714871, 19.5135382301489, 
19.5134738296099, 19.5134416538628, 19.5134386196709, 19.5134318783302, 19.5133603796306, 19.5133135702781, 19.5127987102895, 19.5127316295562, 19.5127045997702, 19.5127020500132, 19.5119190596261, 19.5119107698796, 19.5118841762643, 19.5113134901857, 19.511274908598, 19.5112731107323, 19.5105795203382, 19.5104100499871, 19.5103520896903, 19.5102074516444, 19.5102074237223, 19.5100559199802, 19.5100509695605, 19.509973309884, 19.5099485204495, 19.5095656728373, 19.5095542787103, 19.5095523277756, 
19.5095422142828, 19.5095188801033, 19.5095135209671, 19.509362249766, 19.5093567352214, 19.5093566620896, 19.5093566347341, 19.5091593805093, 19.508975970109, 19.5089478398313, 19.508901264696, 19.5086130597922, 19.5085370798457, 19.5085067119476, 19.5083385460546, 19.5082183057391, 19.5080793999229, 19.5079649696405, 19.5078324498789, 19.5077091400975, 19.5075634469979, 19.5075628451139, 19.5075628217185, 19.5075622396595, 19.5075609500555, 19.5074988449206, 19.5074792499949)))"
